tweet_id,text,task1,task2,ID
1127523647759851521,"RT @alok_ajay: अरे @RahulGandhi जी आप कहते हैं की @narendramodi जी में नफ़रत हैं और आप उन्हें सिर्फ़ प्यार देंगे इसीलिए झप्पी भी दी ,आँख भी…",NOT,NONE,hasoc_2020_hi_1228
1127772495807795201,"RT @nr_kadam: ⁦@richaanirudh⁩ बूझो तो जाने :- 
इस चित्र में बताओ कितनी बेटी,कितनी माँ,नानी और परनानी  हैं ! इस प्रकार कुल रिश्तों की संख्या…",NOT,NONE,hasoc_2020_hi_2088
1127638479444123648,बेटा पहले आपनी नौकरी तो कर ले वरना राहुल बाबा तेरी पगार काट लेगे,NOT,NONE,hasoc_2020_hi_1574
1127532510332706816,"RT @Chander83237504: #WednesdayWisdom
ब्रह्मा विष्णु महेश अजर अमर अविनाशी नहीं है इनका भी आविर्भाव तथा तिरोभाव होता है अधिक जानकारी के लिए…",NOT,NONE,hasoc_2020_hi_3220
1127505868101226497,"पहले मुझे करेला बिल्कुल पसन्द न था,😪
फ़िर जिंदगी में करेले  जैसे लोग आते गए
औऱ अब🤐  करेला मेरा fvrt है😜",NOT,NONE,hasoc_2020_hi_2217
1127791005296578560,"RT @TheLallantop: नेहरू को कोसते-कोसते जिन्ना के गुण गाने लगे बीजेपी कैंडिडेट. ऐसी बड़ाई कर बैठे, जिसके आस-पास लाल कृष्ण आडवाणी कह गए थे तो…",NOT,NONE,hasoc_2020_hi_512
1123579957609947137,@msisodia 10-10 करोड़ 😱😱😱 फिर से चेक करो। १० हजार कहा होगा।,NOT,NONE,hasoc_2020_hi_3864
1127674596591673345,"RT @ashokshrivasta6: इस सबके बाद फिर कह रहा हूँ कि दो फैक्टर ऐसे हैं जिसका परिणाम क्या होगा कोई अनुमान नहीं लगा पा रहा, मैं भी नहीं।
1) 5…",NOT,NONE,hasoc_2020_hi_560
1123801593026105345,RT @FatyachandJ: अरे जलील खुदगर्ज कमीने गिरे हुए इंसान लालची देशद्रोही भ्रष्टाचारी और जयचंद  तू  पूरा विपक्ष पूरा महा ठग बंधन मर कर दोबारा…,HOF,PRFN,hasoc_2020_hi_2433
1127587501839765505,"RT @kyamat01: बहुत दीमाग लगाने के बाद मैने आलू से सोना बनाने का फार्मूला बनाया है।।

*आलू = चिप्स = मोटापा = थकान = सोना*

😂😂😂😬😬😝😝
#कयामत…",NOT,NONE,hasoc_2020_hi_4252
1127491175475101696,RT @SukantRana5: @OyMIH87chr5V65d @myogiadityanath @PMOIndia हाँ तो हम हमेशा सही को सही ओर ग़लत को ग़लत ही बताते हैं नासमझ नहीं हैं इसीलिये…,NOT,NONE,hasoc_2020_hi_2331
1127615377213542401,@yadavtejashwi तू भी बहुत गरीब और पिछड़ा आदमी है... हे भगवान सरकार इस पर ध्यान दे ये बेचारा पिछड़ा बुखमरी से बचने के लिए प्राइवेट जेट करके सुसाइड करने चला है... बचाओ कोई इसे कही कूद ना जाए..,NOT,NONE,hasoc_2020_hi_120
1127546104067661830,"RT @gurdeepsappal: नोटबंदी पर RBI की नहीं सुनी
GST पर experts की नहीं सुनी
पठानकोट में ISI को बुलाया, सेना की नहीं सुनी
नवाज़ शरीफ़ के घर ग…",NOT,NONE,hasoc_2020_hi_1982
1127477497824591872,@SushantBSinha सुशंत तु इस जनम मे तो पतलकार ही रहेगा पत्रकार ना बन पायेगा,HOF,OFFN,hasoc_2020_hi_4047
1123751856981852162,"RT @Radheys78281235: @priyankagandhi 60 साल के शासन में कॉन्ग्रेस बुंदेलखंड में पानी की समस्या को क्यों दूर नहीं कर पाई, इसका भी जवाब दे दो…",NOT,NONE,hasoc_2020_hi_1652
1127622239069921281,RT @HardikChauhan36: मैं चाहता हूं सन्नी पाजी बीजेपी स्पीकर बन जाएं तो कागीयो के बोलने से पहले ही कह देगें अगर कोई गलती की तो यही उठा उठा…,NOT,NONE,hasoc_2020_hi_1386
1127605965166014464,@abhisar_sharma बस 23 तारीख तक रुक जा चौकीदार ऐसी चौकीदारी करेगा कि तेरे पीछे से डंडा डालेगा और मुंह से निकालेगा,HOF,OFFN,hasoc_2020_hi_4194
1127732452825321472,"RT @Sunitakohhli: मेरा बदन लाजबाव है,
मेरे होंठौ का शराब सा हाल है,

वो कहता है,

जब भी पीता है मेरे शराब से होंठो को,
तो हो जाता है उसका श…",HOF,PRFN,hasoc_2020_hi_2496
1123817216821141511,"@kunalkamra88 हरे रंग को खुश करने में,
तुमने भगवा को नीलाम किया,
अरे सियासी कलमुहो ये बहुत घिनोना काम किया,
खत्म करनी तुम्हारी नोटनकी है,
#भगवा मेरी जान है.",HOF,HATE,hasoc_2020_hi_4243
1127575933957935110,"RT @kpmaurya1: देशहित में वोट करें 
देशद्रोहियों को चोट करें
भ्रष्टाचार पर चोट करें,
प्रयागवासी नोट करें,
12 मई को वोट करें।

#6thphase #si…",NOT,NONE,hasoc_2020_hi_1654
1127487023118336000,"@ashutosh83B पहले वाली गलतियों के बारे में, ज्ञान की कमी, या गलती से कुछ गलत कह जाना, कहा जा सकता है। पर इस बार की बात को,ज्ञान की कमी के बावजूद मनगढ़ंत कहानियां गढ़ना, ही कहा जा सकता है।",NOT,NONE,hasoc_2020_hi_2681
1127485655750193153,"RT @KapilMishra_IND: वेस्ट दिल्ली के AAP उम्मीदवार का बेटा बोल रहा हैं - 

6 करोड़ में बिक गया केजरीवाल 

6 करोड़ में लोकसभा टिकट बेचा केज…",HOF,OFFN,hasoc_2020_hi_2372
1127577041250004992,"RT @apkamahesh: @EvolveLeadLove फालसे खाए हुए अर्सा हो गया। बचपन में एक बाबा ठेले पर फालसे बेचने आते थे। तब से ना देखे, ना खाए।",NOT,NONE,hasoc_2020_hi_3347
1123619212121919488,"@bhavet_ @ArvindKejriwal @TajinderBagga @sudhirsushmavns @colkt @kapoorashok25 @Kiranja34522516 @krishak_sandeep @BDUTT @Gauravmtweet आज का ज्ञान
वक्त से बङा कोई टीचर नहीं

और

#केजरीवाल से बङा कोई फटीचर नहीं😃",HOF,OFFN,hasoc_2020_hi_3826
1127642631771570176,@umashankarsingh ऐसा तो नहीं कि 23 मई के बाद आप उनको देख लेंगे।☺️☺️ जरा बचके!,NOT,NONE,hasoc_2020_hi_3415
1127610734097993729,RT @Dilsedesh: मुझे नहीं पता की क्या हुआ लेकिन हरियाणा के लोगो ने एकदम यू टर्न लिया है ऐसा देखने को मिला यहाँ पर लोग मोदी के विरोधी कैसे हो…,NOT,NONE,hasoc_2020_hi_1469
1127473437767716864,"@BheekamRathore @ManojTiwariMP @S21Nawab_ सर जी की भी गाँड़ में झाड़ू, भाई मैं किसी पार्टी या नेता का भक्त नही हूँ जो गलत है उसके खिलाफ लिखूंगा भी बोलूंगा भी फिर वो चाहे मोदी हो राहुल हो केजरीवाल हो ममता हो अखिलेश हो या मायावती हो",HOF,PRFN,hasoc_2020_hi_432
1127604539132186626,RT @MurariDas9: को लोग ईसा मसीह की मृत्यु के रूप में याद करते हैं इससे साबित होता है कि ईसा मसीह की भी मृत्यु होती है जबकि पूर्ण परमात्मा…,NOT,NONE,hasoc_2020_hi_2819
1127506040092708865,"RT @ravibhadoria: गद्दारों की छाती पर चोट करके आया हूँ,
देश के विकास के लिए वोट करके आया हूँ,
मातृभूमि के सम्मान का संकल्प ह्रदय में लिए,
स…",HOF,PRFN,hasoc_2020_hi_4220
1123576505731207169,"RT @01amit_mishra: @pankajjha_ इस वहरूपनी प्रियंका का ढपान पंकज जी देखा है।
इन्दिरा जी की तरह गले में रूद्राक्ष की माला डालकर जनता में घूम…",NOT,NONE,hasoc_2020_hi_2009
1127774811097186304,@anjanaomkashyap जनता का एक वोट पांच साल अपने सर पर चोट अगर सत्ता गलत हाथों मे चली जाए।,NOT,NONE,hasoc_2020_hi_1694
1123531538585382912,RT @myogiadityanath: जगदीशपुर (अमेठी लोकसभा क्षेत्र) में जनसभा को संबोधित कर रहा हूँ ... https://t.co/gyeblIBqbG,NOT,NONE,hasoc_2020_hi_477
1123590653084987392,काग्रेसी कहा मर गये् उनका जवाई आंतकी साबित हो गया,HOF,HATE,hasoc_2020_hi_1623
1123588564355145728,"इसे कहते है 56 इंच का सीना 
#मोदी_है_तो_मुमकिन_है ..
#MasoodAzhar",NOT,NONE,hasoc_2020_hi_860
1127600755865636864,"RT @bhavsarhardiik: मेरा वोट राजगढ़ में था,अगली बार भोपाल में ट्रांसफर करा के वोट दूंगा--दिग्गी चचा,

वो मोदी हे अगली बार चुनाव ही खत्म कर…",HOF,OFFN,hasoc_2020_hi_2097
1127543923021234176,@indiantweeter अरे ये सोनपरी youtuber @abhisar_sharma फिर आगयी बक्शीश लेने,NOT,NONE,hasoc_2020_hi_4346
1127711439362383872,"RT @aajtak: क्या सलमान खान बॉलीवुड के सबसे घटिया स्टार हैं?...https://t.co/wYcTDB9ttE
@DailyO_",HOF,OFFN,hasoc_2020_hi_777
1127604610426986497,"RT @Priyaasingh0: एक आदमी बारिश में भीगते हुए ठिठुरता हुआ जा रहा था.एक लड़की जो छाता लेकर जा रही थी, बोली – “आप चाहें तो मेरे छाते के नीचे…",NOT,NONE,hasoc_2020_hi_2994
1127475438433886208,"RT @hadappababa: मस्जिद और मदरसा के लिए जो  कदम आज श्रीलंका गोवेर्नमेट उठा रही है वो भारत में 26/11 के बाद उठा लिया जाना चाहिए था।
पर नहीं…",NOT,NONE,hasoc_2020_hi_1512
1127791722514264064,"RT @PranavDass3: #वेद_मेरा_भेद_है
जहां संखों लहर मेहर की उपजै,कहर नहीं जहां कोई।
दास गरीब अचल अविनाशी, सुख का सागर सोई।।
असली भगति वेद शास्…",NOT,NONE,hasoc_2020_hi_1173
1127584184145309696,"RT @SaiS_Fidility: मैं अपने छोटे मुख से 
कैसे करूँ तेरा गुणगान 
माँ तेरे प्यार आगे 
फीका सा लगता जहान 
#HappyMothersDay  गुरू माँ नसीब कौर…",NOT,NONE,hasoc_2020_hi_186
1127499438258176001,RT @rashtrawadi9: घर से बाहर निकलकर वोट करिये ये आपका फ़र्ज़ है। https://t.co/qcdMz0jMP7,NOT,NONE,hasoc_2020_hi_904
1127774773340037121,"RT @GairKanooni: आप खुद हरियाणा से हैं प्रभु, कुछ तो शर्म कर लीजिए 😕 https://t.co/KEj9iCB3MB",NOT,NONE,hasoc_2020_hi_815
1123553357354770432,"@ppbajpai वाजपेई जी अभी तो चुनाव में खड़े हो रहे हैं शख्स का नामांकन ही  रद हो रहा है अगर 5 साल और भाजपा रही ना तो सांस लेने रोड में चलने सब पर पाबंदी लग जाएगी
Television पर सिर्फ नमो टीवी का कबजा होगा और चाह कर भी कोई कुछ नहीं देख पाएगा 
सच हमेशा के लिए विलुप्त हो जाएगा",HOF,HATE,hasoc_2020_hi_633
1123653911594917888,@MeeratTariq1 He said irfan not affan yar😂😂😂😂😂 tumhe bus usi ka naam sunayi deta hai aj kal kya?🤣🤣🤣,NOT,NONE,hasoc_2020_hi_2818
1127500247750414336,Chachi aapka pati chara chor hai. Sumjhi? Budbuk hai kya ?,HOF,OFFN,hasoc_2020_hi_1525
1123542494103232513,"@AabidShaikh77 @TarekFatah नहीं बे तेरा मोहम्मद अपनी माँ को पहली बार ठोका 
बोला हर औरत मेरी माल है 
तबसे इस्लाम में हलाला के नाम पर किसी को पेल देते हैं 
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",HOF,HATE,hasoc_2020_hi_71
1123534520718807041,"RT @_Its_niks: बेझिझक ,बिना परहेज के जो हर काम कर ले
वो मजदूर है",NOT,NONE,hasoc_2020_hi_3376
1123772920789073929,"RT @raj_sharma444: यूएन ने मसूद अज़हर को वैश्विक आतंकी घोषित किया इसकी प्रतिक्रिया ...

1. सोनिया और राहुल जी ने रात का खाना खाने से किया…",NOT,NONE,hasoc_2020_hi_1600
1123568083568869378,"RT @Sanjeev85934570: #TuesdayThoughts 
परमात्मा जब भी इस पृथ्वी पर आते हैं यह जिंदा रूप बनाकर दृढ़ भक्तों को मिलते हैं और उन्हें सत ज्ञान…",NOT,NONE,hasoc_2020_hi_1887
1127540005553885184,RT @BJP4India: 28 अप्रैल की घटना को इतने दिनों को छिपा कर रखा गया। इसकी वजह से पूरे राजस्थान में हर तरफ आक्रोश है। राजस्थान का एक भी जिला न…,NOT,NONE,hasoc_2020_hi_1064
1127490512779337728,@manojkaggarwal @ArvindKejriwal Bhakto banaya chutiya.. chutiyo ko banaya bhakt.. ✌️🤣 https://t.co/vAX1Nd0KxS,HOF,PRFN,hasoc_2020_hi_3049
1127759120197509120,"@Dr_Uditraj @RahulGandhi @INCIndia पहले लिखना तो सीख लो, और चुनाव कहा से लडवा रहा है पप्पू???",HOF,OFFN,hasoc_2020_hi_1780
1127483986433830912,"RT @beingchanchal_: मतदान अवश्य करे।
आपकी इच्छा है,
चाहे तो बीजेपी को करे,
चाहे मोदी के करे,
चाहे कमल को करे,
परन्तु मतदान जरूर करे।।
#Phas…",NOT,NONE,hasoc_2020_hi_4264
1127646951913267200,Yai tou bhudi hogayi hai 😳 https://t.co/mRRlA8YMPg,NOT,NONE,hasoc_2020_hi_1542
1127482522638532608,"RT @RamBach63967607: ➡️IBM 1951 में भारत आयी थी, तब राजीव गांधी 7 वर्ष के थे और अंगूठा चूसते थे,
➡️HCL का गठन 1976 में हुआ था, जब राजीव गां…",NOT,NONE,hasoc_2020_hi_1986
1123599230445051905,@anandrai177 @narendramodi इस फ़क़ीर की US में रहने वाली तीनों बेटियों को नालंदा विश्वविद्यालय में प्रोफेसर की नौकरी थी जो उस वामपंथी अमृत्य सेन ने दी थी। टोटल 2729 करोड़ लुटवाये उस पर।,NOT,NONE,hasoc_2020_hi_2110
1127476323428048897,@pbhushan1 https://t.co/ZfjeFz9PSo बीजेपी और मोदी को कोई ना सिखाए पश्चिम बंगाल में जिस तरह से अन्याय हो रहा है वह सब और पूरा देश देख रहा है कैसे बीजेपी के लोगों को मार दिया जाता है पेड़ में लटका दिया जाता है कोई लोकतंत्र  ना सिखाए,NOT,NONE,hasoc_2020_hi_1718
1123805514725511169,RT @UrmileshJ: बीते पांच साल में देश में औद्योगिक विकास पर कम ध्यान दिया गया ! लेकिन झूठ और अफवाह की मशीनों पर खूब काम हुआ!,NOT,NONE,hasoc_2020_hi_1241
1123577009043595264,"RT @rssurjewala: अभिव्यक्ति पर नहीं लगेगी पाबन्दी, 

प्राइवेसी के कानून से मिलेगी हर आवाज को बुलंदी ! 

क्योंकि #CongressHaiNa 

#AbHogaNYA…",NOT,NONE,hasoc_2020_hi_1505
1123549620238462977,"RT @vinodsharma1834: अजीब विड़म्बना है मेरे देश की..  🤔              यहां इशरत  ""बेटी""  है,
कन्हैया  ""बेटा""  है,
दाऊद ""भाई"" है  व अफज़ल ""गु…",NOT,NONE,hasoc_2020_hi_1278
1123599318517047302,"RT @VijayDa70948328: #वेद_मेरा_भेद_है
अगर नंगे रहने से मोक्ष मिल जाता है तो पशुओं का मोक्ष पहले हो जाना चाहिए था
मोक्ष नंगा रहने से नहीं शा…",NOT,NONE,hasoc_2020_hi_930
1127507709425737728,@RaisinaSeries ऐसा राहुल की इमेज लोटा लेकर पटरी पर बैठने वालों ने बनायी थी लेकिन मोदीजी शौचालय बनाने से क्रिश्नन सारिका को तकलीफ़ हो गयी अब लोटा  लेकर कहाँ जाना,HOF,OFFN,hasoc_2020_hi_3602
1127555151198167041,RT @5Pw9g: केसी लग रही रेड ब्रा पैंटी में https://t.co/6W6DrXidrh,HOF,OFFN,hasoc_2020_hi_1330
1127533424707641344,"RT @sbambam16: मै ने अपने हीसे का पाकिस्तान के ऊपर हमला कर दिया साथ मे सबुत भी लाया हुँ चमचों देखलो 
@narendramodi
@meenakshilekhi
@MamataO…",HOF,PRFN,hasoc_2020_hi_1932
1127627804923686912,@narinderwaraich @Sayed_Baqur @democraticdon @NarinderKBharaj @BhagwantMann सरदार जी canada जाने की जगह कभी खेतो में भी चले जाए पता लाग जाएगा कि आग क्यू लगाई गई थी।,HOF,HATE,hasoc_2020_hi_3056
1127513346570211328,"अब ये अफबाह कौन फैला रहा है कि मोदी जी #छठा_चरण आते आते #छटपटा गए हैं।
@ROl4rs28C0fkVpu https://t.co/NFu3gFhOWh",HOF,OFFN,hasoc_2020_hi_4287
1127551997085831172,"@SheilaDikshit @ArvindKejriwal बिना अफवाह फैलाये 
भोजन पचेगा कैसे इस छछुंदर को?",HOF,OFFN,hasoc_2020_hi_50
1123489935271636994,"@SumitBajoria @boomboxheto @iAnkurSingh @iamnarendranath किया सृजन भूमि घोटाला, पकड़े जाने, जेल जाने के डर से ठग से चिपका है अभी कूर्मीलाला, छोड़ेगा फिर भाजपा को, मारेगा पल्टी  और मिलेगा जादो से, गुजर कर हलाला!!",HOF,HATE,hasoc_2020_hi_841
1127626240431611904,"RT @PriyankaHDL: ✴बच्चे के जन्म से अपनी मृत्यु तक वह अपने बच्चों का हर पल ख्याल रखती है

✴माँ वो है जो हर दुख को सहकर अपने बच्चे को बडा कर…",NOT,NONE,hasoc_2020_hi_1672
1123766738368249856,"RT @n_agashe: #Thursdaymotivation @PMOIndia
जहां संखों लहर मेहर की उपजै,कहर नहीं जहां कोई।
दास गरीब अचल अविनाशी, सुख का सागर सोई।।
असली भग…",NOT,NONE,hasoc_2020_hi_2733
1127641667106787328,@Kavita_Sharma4 घाघरा छोड़ो और ये बताओ की पप्पू मूत्र लिया कि नहीं इसलिए ही बौखलाई हो,HOF,OFFN,hasoc_2020_hi_293
1127758243583762432,"@khushbootweet चिंता ना करो, कुछ दिनों में HDFC खुद ही बंद हो रहा है.",NOT,NONE,hasoc_2020_hi_2909
1123594931275059200,"अरे रे रे...,

#मजदूर_दिवस पर #MasoodAzhar को अंतरराष्ट्रीय आतंकवादी घोषित कर दिया,बहुत नाइंसाफी है ये..,

कितना काम करता था वो...,पड़ोसियों के सबसे बडे मज़दूरों में से एक था 😐😐

#UNSC 

#मोदी_है_तो_मुमकिन_है",NOT,NONE,hasoc_2020_hi_1859
1127556036183769088,"@Nihu_singh99 @Nikesh_pareek99 @NishaMe92814302 ऐक भाई रेह गया, गोरी हो या काली हो या पैसे वाली हो अपनाभी चक्कर चला दे हमको भी दुलहन दीला दे",NOT,NONE,hasoc_2020_hi_1267
1127771162027552768,"@FunKeyBaat @iAadiRaj @RahulGandhi @priyankagandhi 😂😂😂😂😂
वो ये कहना चाह रहे है
इसबार फिर हाथ उल्टी परने वाली हैं।
आएगा तो मोदी ही",NOT,NONE,hasoc_2020_hi_4212
1127488730175037441,"@VinodCh37510957 @DrAshish_A1 @Deepak08463847 रोज मार कर भगा रहे है, क्योकि यूपी बिहारी यो ने थोड़ी भी खाली जगह देखली तो वहाँ पर ठेला लगाकर गंदगी फैलाना शुरू कर देते है",HOF,HATE,hasoc_2020_hi_4398
1127736659695394816,"लौकतंत्र कुछ ही परिवार, लोगों का बंधुआ मजदूर होकर रह गया है,जो देश को बर्बाद करने में लगे हैं,या उनकी मदद कर रहे हैं,या
जो अपना घर भरने में लगे, फिर भी राष्ट्र भक्ति
बने हुए,हम उनकी भक्ति कर रहे हैं,
भक्तों के कारण नेता चोर और हराम खोर हो गया है, देश हराम खोरो का बहिष्कार करें",HOF,PRFN,hasoc_2020_hi_1036
1123499712206663680,"RT @123456777788nr: किस्मत की हर लकीर मे सिर्फ तेरा ही नाम हो, 
.
.
.
.
.
हर सुबह तुझसे शुरू और तेरे साथ  ही हर शाम हो..!!

है कोई लड़की जि…",NOT,NONE,hasoc_2020_hi_2731
1127604757214797830,@sheriff_eye @DeemagSePaidal ये पागल है आपको ऐसे ही तंग करेगा इसलिए जल्द से जल्द इसे ब्लॉक कर दो,NOT,NONE,hasoc_2020_hi_4306
1127595051591143425,"RT @yogrishiramdev: वोट से हर खोट को दूर करें।
वोट लोकतंत्र की सबसे बड़ी ताकत व जिम्मेदारी है, लोकतंत्र के साथ देश का वर्तमान और भविष्य वोट…",NOT,NONE,hasoc_2020_hi_428
1123672731441160192,RT @anjanaomkashyap: अंजान आदमी था। प्रधानमंत्री के रोड शो में BHU तक पहुँचना था। उसकी बाइक पर मैं पीछे बैठ गई। ऐसा क्यों करना पड़ा देखिए…,NOT,NONE,hasoc_2020_hi_410
1127576131090075648,"@SuperLonday 2014 के बाद ऐसा क्या हो गया कि सच बोलने वाला मीडिया गोदी मीडिया हो गया..
और  
होशियारी से झूठ बोलने वाला मीडिया कांग्रेसी मीडिया हो गया..!",NOT,NONE,hasoc_2020_hi_3179
1127569134982549504,@p_sahibsingh ममता पागल हो गई है एक तो जिंदगी से खफा है कि जवानी में उसको किसी ने घास नही डाली और अब बुढ़ापे में भाजपा ने परेशान कर रखा है,HOF,OFFN,hasoc_2020_hi_386
1127784613164793856,RT @yadavtejashwi: रडार से बचने के लिए बादलों के बीचों-बीच बक्सर के असली ग़रीब चाय वाले की चाय पी रहा हूँ।बादलों में रडार से बचने की अद्भुत…,NOT,NONE,hasoc_2020_hi_877
1127471197996720128,"RT @strtvivek: हर एक लड़की और औरत जिसने किसी भी कदम पर तुम्हारा साथ दिया हो उसके अंदर एक माँ बस्ती है। 
हर औरत माँ का ही एक रूप है।
चाहे उ…",NOT,NONE,hasoc_2020_hi_1003
1123819305567707137,"RT @IndrapalDash2: #वेद_मेरा_भेद_है
कबीर जी ने समझाया है कि
 हे मानव शरीर धारी प्राणी! यह मानव जन्म बहुत युगों पर्यन्त प्राप्त होता है।
तत्…",NOT,NONE,hasoc_2020_hi_3404
1127469167949385728,@sobst हवस्,HOF,PRFN,hasoc_2020_hi_1264
1123563297846902786,"RT @tejbahadursp: सपा से टिकट मिलते ही मैं भारतीय जवान से देशद्रोही हो गया।

और भाजपा से टिकट मिलते ही आतंकी प्रज्ञा देशभक्त हो गई!",HOF,OFFN,hasoc_2020_hi_3137
1127524390172672000,"RT @ajitanjum: आज़मगढ़ से BJP उम्मीदवार निरहुआ जैसा दावा तो किसी नेता ने नहीं किया , खुद मोदी ने भी नहीं .. इतना अहंकार ? 
@nirahua1 https:…",NOT,NONE,hasoc_2020_hi_2172
1127672394561335296,"RT @AacharyaSahiiL: जैसे ही मैं पेशाब करके आया तो देखा की पायलट स्टार्ट करने वाला था

मैंने कहा की चाभी लगाने के कुछ सेकंड बाद ही प्लेन को…",NOT,NONE,hasoc_2020_hi_2969
1127737192355262469,"RT @KailashOnline: मीडिया ने देखा हिंसा का तांडव !!!

#TMC ने आज देश के प्रमुख मीडिया को अपना असली चेहरा दिखा दिया! मतदाताओं को #BJP को वोट…",HOF,HATE,hasoc_2020_hi_177
1127777013073207296,@PoliticalWire_ @ShilpiSinghINC दिग्गी नही दिए वोट,NOT,NONE,hasoc_2020_hi_1617
1127634566124953600,"RT @sambit_swaraj1: मैं मतदान करके कमरे से जेसे ही बाहर निकला लाइन में खड़े मेरे  मित्र ने पूछा... वोट डाल दिया ? 

मैने कहा:- हां.. मैंने…",NOT,NONE,hasoc_2020_hi_1579
1127601724741410816,RT @ShilpiSinghINC: अगर इतिहास मिटाने की कोई मशीन होती तो अंधभक्त आने वाली पीढ़ी को बताते कि भारत 2014 में आजाद हुआ और उसे मोदी ने आजाद करा…,NOT,NONE,hasoc_2020_hi_2747
1127806901683609601,@kapsology @Aam_Nationalist सबक नहीं सीखाया मुसलमानों का नरसंहार किया,HOF,HATE,hasoc_2020_hi_1749
1127600239949467648,@Goldenthrust @thelosthodthelg लग गयी लंका,NOT,NONE,hasoc_2020_hi_1149
1127616484514172928,"RT @sheetal11966920: #SpiritualSunday12thMay @Gurmeetramrahim
@derasachasauda
इंसान जब सत्संग में आता है तो उसके बुरे कर्म ख़त्म होते चले…",NOT,NONE,hasoc_2020_hi_2037
1127781878474215425,"@Kavita22666851 बेटा नहीं त्यागता।जो बहू बनकर आती है,
उसकी वजह से होता है ये।
उसको अपनी मां तो बहुत अच्छी लगती हैं
लेकिन सासू मां जहर लगती है।",NOT,NONE,hasoc_2020_hi_1399
1127546351527526400,RT @NAgarwal8: कांग्रेस और कांग्रेसी राजस्थान के अलवर दुष्कर्म कांड पर कुछ नहीं बोलते इतने भयंकर कांड को इन्होंने वोट की खातिर दबाया क्यों?…,HOF,HATE,hasoc_2020_hi_2507
1123587649971732480,"RT @pushpasbg: गमों  की  स्याही  से  लिखा 
गया  था  वजूद  मेरा~~

मैंने  मुस्कुरा  के  बस 
उसको  नाकाम  कर  दिया~~ https://t.co/LxxZp6urGb",NOT,NONE,hasoc_2020_hi_855
1127620343265239040,@ak100s @Sunitagupta__ Isne ungli karne k ellawa sikha hi kya hai,HOF,OFFN,hasoc_2020_hi_3446
1127570607216910336,"RT @Saffron_Rounak: ये हैं @ArvindKejriwal के बारे में अन्ना हज़ारे की राय जिसे गुरु कहा उसे भी न बख्शा अपने बच्चों का नहीं हुआ, अपने साथि…",NOT,NONE,hasoc_2020_hi_4297
1123741027280535557,RT @Rajlakshmiyadav: भारत माता की रक्षा करने वाले असली ५६ इंच के सीना वाले जवान से फेंकू डर चुका है।हार के डर से नामांकन ही ख़ारिज करा दिया…,HOF,OFFN,hasoc_2020_hi_1811
1127489669694799879,"@INCIndia @RahulGandhi #MeraVoteModiKo
#VotingRound6 #DeshKeDilMeiModi #LokSabhaelections2019 #भक्त_गुलाम

110करोड़ ट्वीटर फालोअर्स के साथ दुनिया मे सबसे आगे @BJP4India 5.14करोड़ फालोअर्स के साथ @INCIndia कोसो दूर.
@AmitShah 
@narendramodi 
@RahulGandhi 
@priyankagandhi",NOT,NONE,hasoc_2020_hi_1909
1127560540853657600,"RT @BJP4India: जिस समय देश का विभाजन हुआ करतारपुर साहिब 6 किमी दूर रह गया। 

अगर उस समय कांग्रेस के हुक्मरान करतारपुर साहिब का सम्मन करते…",NOT,NONE,hasoc_2020_hi_611
1123767573059985408,अरे शेर होते तो चारा का घोटाला नही करते,NOT,NONE,hasoc_2020_hi_3613
1127609647798468608,हम मानते हैं | गरीबी देश की बहुत बड़ी बिमारी है |लेकीन  ईस बिमारी को पालने वाले मानसिक बिमार है | जो की 72000₹ से दुर नहीं की जा सकती हैं |,NOT,NONE,hasoc_2020_hi_2056
1127794780174295040,@40___HERO ना मोदी को बापू ही बोलती हूँ 😆,NOT,NONE,hasoc_2020_hi_2436
1123816096962895872,"RT @swatisharma1009: ये वही भोश्री वाला है ना,,जिसने कहा था,,
दुनिया का कौन सा बेटा होगा जो अपनी माँ से मिलने कैमरा लेके जाता है,,👇 https:/…",HOF,PRFN,hasoc_2020_hi_563
1127599057172484097,"RT @PGauriTiwari1: फांसी के फंदे को भी ऐसे पापियों से घिन आती होगी
इनको चौराहे पर कोङे बरसा के छोड़ देना चाहिए मरने के लिए
ताकि जैसे जैसे…",NOT,NONE,hasoc_2020_hi_3327
1127472972191584257,"राजीव गांधी के कुकर्म उजागर हुए तो मरे हुए पर राजनीति नहीं होनीं चाहिए।
लेकिन वोट मांगनी हो तो मरे हुओं से नाक तक मिला ली जाती है।",NOT,NONE,hasoc_2020_hi_1641
1123637054703788032,RT @ShuhaniVerma: @Dil_se_re_ मै बताऊं क्या करो,NOT,NONE,hasoc_2020_hi_2863
1123628456384679936,"RT @ajaysingh0018: चमचे मेरे इस 1 नंबर प्रश्न का उत्तर दे :-
1 मोदी मुस्लिम विरोधी हैं ... यह अभी तक साबित नहीं हुआ है। चमचे साबित करे ?
2…",HOF,PRFN,hasoc_2020_hi_3084
1127626265610129409,"@sambit_swaraj1 हर जगह ,,, मुँह डालने का नतीजा 
यह तो ,,,,,,, होना ही था",NOT,NONE,hasoc_2020_hi_2854
